TimeGenerated	LogicalServerName_s	wait_type_s	delta_wait_time_ms_d	delta_waiting_tasks_count_d
2024-09-06 15:00:00.593	SQLN	IO_COMPLETION	234	565
2024-09-06 15:00:00.593	SQLN	LOGMGR_QUEUE	598991	7246
2024-09-06 15:00:00.593	SQLN	CXPACKET	14606	3250
2024-09-06 15:00:00.593	SQLN	CXCONSUMER	4769	3465
2024-09-06 15:00:00.593	SQLN	PAGELATCH_EX	495	2669
2024-09-06 15:00:00.593	SQLN	SP_SERVER_DIAGNOSTICS_SLEEP	300013	1
2024-09-06 15:00:00.593	SQLN	SLEEP_TASK	151545	15342
2024-09-06 15:00:00.593	SQLN	REQUEST_FOR_DEADLOCK_SEARCH	300436	60
2024-09-06 15:00:00.593	SQLN	SESSION_WAIT_STATS_CHILDREN	57	122
2024-09-06 15:00:00.593	SQLN	BROKER_TO_FLUSH	149536	146
2024-09-06 15:00:00.593	SQLN	DIRTY_PAGE_POLL	299580	2739
2024-09-06 15:00:00.593	SQLN	LATCH_EX	283	317
2024-09-06 15:00:00.593	SQLN	WRITELOG	1309	1248
2024-09-06 15:00:00.593	SQLN	LAZYWRITER_SLEEP	599501	594
2024-09-06 15:00:00.593	SQLN	SOS_SCHEDULER_YIELD	736	38776
2024-09-06 15:00:00.593	SQLN	PAGELATCH_SH	265	412
2024-09-06 15:00:00.593	SQLN	CHECKPOINT_QUEUE	299494	43
2024-09-06 15:00:00.593	SQLN	HADR_FILESTREAM_IOMGR_IOCOMPLETION	299250	585
2024-09-06 15:00:00.593	SQLN	ASYNC_NETWORK_IO	510	441
2024-09-06 15:05:00.253	SQLN	SLEEP_BPOOL_FLUSH	3696	619
2024-09-06 15:05:00.253	SQLN	BROKER_TASK_STOP	302726	63
2024-09-06 15:05:00.253	SQLN	LATCH_SH	1	23
2024-09-06 15:05:00.253	SQLN	XE_TIMER_EVENT	300026	107
2024-09-06 15:05:00.253	SQLN	IO_COMPLETION	2351	1215
2024-09-06 15:05:00.253	SQLN	LOGBUFFER	472	49
2024-09-06 15:05:00.253	SQLN	EXECSYNC	105976	64
2024-09-06 15:05:00.253	SQLN	LOGMGR_QUEUE	597626	18866
2024-09-06 15:05:00.253	SQLN	CXPACKET	179048	21008
2024-09-06 15:05:00.253	SQLN	CXCONSUMER	104664	24839
2024-09-06 15:05:00.253	SQLN	PAGELATCH_EX	6582	516841
2024-09-06 15:05:00.253	SQLN	CXROWSET_SYNC	23	210
2024-09-06 15:05:00.253	SQLN	SP_SERVER_DIAGNOSTICS_SLEEP	300001	1
2024-09-06 15:05:00.253	SQLN	SLEEP_TASK	151732	21677
2024-09-06 15:05:00.253	SQLN	REQUEST_FOR_DEADLOCK_SEARCH	300474	60
2024-09-06 15:05:00.253	SQLN	SESSION_WAIT_STATS_CHILDREN	587	724
2024-09-06 15:05:00.253	SQLN	LCK_M_S	95536	25
2024-09-06 15:05:00.253	SQLN	LCK_M_X	7	3
2024-09-06 15:05:00.253	SQLN	CMEMTHREAD	2	102
2024-09-06 15:05:00.253	SQLN	BROKER_TO_FLUSH	149523	144
2024-09-06 15:05:00.253	SQLN	DIRTY_PAGE_POLL	299642	2737
2024-09-06 15:05:00.253	SQLN	LATCH_EX	1853	3801
2024-09-06 15:05:00.253	SQLN	WRITELOG	4043	1698
2024-09-06 15:05:00.253	SQLN	LAZYWRITER_SLEEP	599165	1437
2024-09-06 15:05:00.253	SQLN	SOS_SCHEDULER_YIELD	8886	57500
2024-09-06 15:05:00.253	SQLN	PAGELATCH_SH	48	561
2024-09-06 15:05:00.253	SQLN	CHECKPOINT_QUEUE	294900	50
2024-09-06 15:05:00.253	SQLN	BROKER_EVENTHANDLER	1773556	2
2024-09-06 15:05:00.253	SQLN	HADR_FILESTREAM_IOMGR_IOCOMPLETION	299953	587
2024-09-06 15:05:00.253	SQLN	ASYNC_NETWORK_IO	657	639
2024-09-06 15:10:00.570	SQLN	BROKER_TASK_STOP	300795	60
2024-09-06 15:10:00.570	SQLN	XE_TIMER_EVENT	300007	108
2024-09-06 15:10:00.570	SQLN	IO_COMPLETION	453	2426
2024-09-06 15:10:00.570	SQLN	PAGEIOLATCH_SH	610	1385
2024-09-06 15:10:00.570	SQLN	LOGMGR_QUEUE	600353	7433
2024-09-06 15:10:00.570	SQLN	CXPACKET	10852	3348
2024-09-06 15:10:00.570	SQLN	CXCONSUMER	4084	3406
2024-09-06 15:10:00.570	SQLN	PAGELATCH_EX	2	99
2024-09-06 15:10:00.570	SQLN	CXROWSET_SYNC	5	69
2024-09-06 15:10:00.570	SQLN	SP_SERVER_DIAGNOSTICS_SLEEP	300004	1
2024-09-06 15:10:00.570	SQLN	SLEEP_TASK	151650	16568
2024-09-06 15:10:00.570	SQLN	REQUEST_FOR_DEADLOCK_SEARCH	300383	60
2024-09-06 15:10:00.570	SQLN	SESSION_WAIT_STATS_CHILDREN	23	144
2024-09-06 15:10:00.570	SQLN	LCK_M_S	5	5
2024-09-06 15:10:00.570	SQLN	CMEMTHREAD	2	4
2024-09-06 15:10:00.570	SQLN	BROKER_TO_FLUSH	150554	146
2024-09-06 15:10:00.570	SQLN	DIRTY_PAGE_POLL	300340	2746
2024-09-06 15:10:00.570	SQLN	LATCH_EX	42	157
2024-09-06 15:10:00.570	SQLN	WRITELOG	1363	1270
2024-09-06 15:10:00.570	SQLN	LAZYWRITER_SLEEP	599461	594
2024-09-06 15:10:00.570	SQLN	SOS_SCHEDULER_YIELD	815	39352
2024-09-06 15:10:00.570	SQLN	PAGELATCH_SH	768	383
2024-09-06 15:10:00.570	SQLN	CHECKPOINT_QUEUE	300332	45
2024-09-06 15:10:00.570	SQLN	HADR_FILESTREAM_IOMGR_IOCOMPLETION	300260	587
2024-09-06 15:10:00.570	SQLN	ASYNC_NETWORK_IO	641	351
2024-09-06 15:15:00.113	SQLN	SQLTRACE_INCREMENTAL_FLUSH_SLEEP	300928	75
2024-09-06 15:15:00.113	SQLN	BROKER_TASK_STOP	300796	60
2024-09-06 15:15:00.113	SQLN	XE_TIMER_EVENT	300023	107
2024-09-06 15:15:00.113	SQLN	IO_COMPLETION	185	490
2024-09-06 15:15:00.113	SQLN	EXECSYNC	4	10
2024-09-06 15:15:00.113	SQLN	LOGMGR_QUEUE	598802	7562
2024-09-06 15:15:00.113	SQLN	CXPACKET	22716	5106
2024-09-06 15:15:00.113	SQLN	CXCONSUMER	7115	5344
2024-09-06 15:15:00.113	SQLN	PAGELATCH_EX	8	98
2024-09-06 15:15:00.113	SQLN	CXROWSET_SYNC	6	74
2024-09-06 15:15:00.113	SQLN	SP_SERVER_DIAGNOSTICS_SLEEP	300008	1
2024-09-06 15:15:00.113	SQLN	SLEEP_TASK	151014	17229
2024-09-06 15:15:00.113	SQLN	REQUEST_FOR_DEADLOCK_SEARCH	295507	59
2024-09-06 15:15:00.113	SQLN	SESSION_WAIT_STATS_CHILDREN	33	148
2024-09-06 15:15:00.113	SQLN	BROKER_TO_FLUSH	149527	145
2024-09-06 15:15:00.113	SQLN	DIRTY_PAGE_POLL	299449	2738
2024-09-06 15:15:00.113	SQLN	LATCH_EX	86	232
2024-09-06 15:15:00.113	SQLN	WRITELOG	1482	1587
2024-09-06 15:15:00.113	SQLN	LAZYWRITER_SLEEP	599517	594
2024-09-06 15:15:00.113	SQLN	SOS_SCHEDULER_YIELD	1643	36833
2024-09-06 15:15:00.113	SQLN	PAGELATCH_SH	7	381
2024-09-06 15:15:00.113	SQLN	CHECKPOINT_QUEUE	299545	43
2024-09-06 15:15:00.113	SQLN	HADR_FILESTREAM_IOMGR_IOCOMPLETION	299619	585
2024-09-06 15:15:00.113	SQLN	ASYNC_NETWORK_IO	504	489
2024-09-06 15:20:00.747	SQLN	BROKER_TASK_STOP	300757	60
2024-09-06 15:20:00.747	SQLN	XE_TIMER_EVENT	300016	108
2024-09-06 15:20:00.747	SQLN	IO_COMPLETION	232	521
2024-09-06 15:20:00.747	SQLN	PAGEIOLATCH_SH	1249	1025
2024-09-06 15:20:00.747	SQLN	LOGMGR_QUEUE	601022	7320
2024-09-06 15:20:00.747	SQLN	CXPACKET	14699	3268
2024-09-06 15:20:00.747	SQLN	CXCONSUMER	4876	3548
2024-09-06 15:20:00.747	SQLN	PAGELATCH_EX	12	67
2024-09-06 15:20:00.747	SQLN	CXROWSET_SYNC	3	49
2024-09-06 15:20:00.747	SQLN	SP_SERVER_DIAGNOSTICS_SLEEP	300011	1
2024-09-06 15:20:00.747	SQLN	SLEEP_TASK	151702	16547
2024-09-06 15:20:00.747	SQLN	REQUEST_FOR_DEADLOCK_SEARCH	300438	60
2024-09-06 15:20:00.747	SQLN	SESSION_WAIT_STATS_CHILDREN	28	119
2024-09-06 15:20:00.747	SQLN	BROKER_TO_FLUSH	150564	146
2024-09-06 15:20:00.747	SQLN	DIRTY_PAGE_POLL	300662	2749
2024-09-06 15:20:00.747	SQLN	LATCH_EX	18	171
2024-09-06 15:20:00.747	SQLN	WRITELOG	1584	1271
2024-09-06 15:20:00.747	SQLN	LAZYWRITER_SLEEP	601507	596
2024-09-06 15:20:00.747	SQLN	SOS_SCHEDULER_YIELD	1064	37815
2024-09-06 15:20:00.747	SQLN	PAGELATCH_SH	7	383
2024-09-06 15:20:00.747	SQLN	CHECKPOINT_QUEUE	300573	45
2024-09-06 15:20:00.747	SQLN	HADR_FILESTREAM_IOMGR_IOCOMPLETION	300487	587
2024-09-06 15:20:00.747	SQLN	ASYNC_NETWORK_IO	491	656
2024-09-06 15:25:00.810	SQLN	SLEEP_BPOOL_FLUSH	166	87
2024-09-06 15:25:00.810	SQLN	BROKER_TASK_STOP	295738	60
2024-09-06 15:25:00.810	SQLN	FT_IFTS_SCHEDULER_IDLE_WAIT	300041	5
2024-09-06 15:25:00.810	SQLN	XE_TIMER_EVENT	300039	107
2024-09-06 15:25:00.810	SQLN	IO_COMPLETION	113	347
2024-09-06 15:25:00.810	SQLN	LOGMGR_QUEUE	599697	7720
2024-09-06 15:25:00.810	SQLN	CXPACKET	18154	4835
2024-09-06 15:25:00.810	SQLN	CXCONSUMER	7052	5561
2024-09-06 15:25:00.810	SQLN	PAGELATCH_EX	1924	126
2024-09-06 15:25:00.810	SQLN	CXROWSET_SYNC	5	96
2024-09-06 15:25:00.810	SQLN	PAGEIOLATCH_UP	27	36
2024-09-06 15:25:00.810	SQLN	SP_SERVER_DIAGNOSTICS_SLEEP	300004	1
2024-09-06 15:25:00.810	SQLN	SLEEP_TASK	151735	16363
2024-09-06 15:25:00.810	SQLN	REQUEST_FOR_DEADLOCK_SEARCH	301034	60
2024-09-06 15:25:00.810	SQLN	SESSION_WAIT_STATS_CHILDREN	59	191
2024-09-06 15:25:00.810	SQLN	BACKUPTHREAD	49	330
2024-09-06 15:25:00.810	SQLN	BROKER_TO_FLUSH	148853	145
2024-09-06 15:25:00.810	SQLN	DISPATCHER_QUEUE_SEMAPHORE	891	95
2024-09-06 15:25:00.810	SQLN	PAGEIOLATCH_EX	62	10
2024-09-06 15:25:00.810	SQLN	DIRTY_PAGE_POLL	300027	2717
2024-09-06 15:25:00.810	SQLN	BACKUPIO	1077	2118
2024-09-06 15:25:00.810	SQLN	LATCH_EX	96	292
2024-09-06 15:25:00.810	SQLN	WRITELOG	3055	1706
2024-09-06 15:25:00.810	SQLN	LAZYWRITER_SLEEP	599524	690
2024-09-06 15:25:00.810	SQLN	SOS_SCHEDULER_YIELD	350	37358
2024-09-06 15:25:00.810	SQLN	PAGELATCH_SH	2	384
2024-09-06 15:25:00.810	SQLN	CHECKPOINT_QUEUE	299253	51
2024-09-06 15:25:00.810	SQLN	HADR_FILESTREAM_IOMGR_IOCOMPLETION	300008	582
2024-09-06 15:25:00.810	SQLN	ASYNC_NETWORK_IO	717	807
2024-09-06 15:30:00.450	SQLN	BROKER_TASK_STOP	300804	60
2024-09-06 15:30:00.450	SQLN	XE_TIMER_EVENT	300033	108
2024-09-06 15:30:00.450	SQLN	IO_COMPLETION	2208	13070
2024-09-06 15:30:00.450	SQLN	LOGMGR_QUEUE	599012	7547
2024-09-06 15:30:00.450	SQLN	CXPACKET	216210	20368
2024-09-06 15:30:00.450	SQLN	CXCONSUMER	69440	25619
2024-09-06 15:30:00.450	SQLN	CXROWSET_SYNC	4	37
2024-09-06 15:30:00.450	SQLN	SP_SERVER_DIAGNOSTICS_SLEEP	300011	1
2024-09-06 15:30:00.450	SQLN	SLEEP_TASK	168596	377007
2024-09-06 15:30:00.450	SQLN	REQUEST_FOR_DEADLOCK_SEARCH	300404	60
2024-09-06 15:30:00.450	SQLN	SESSION_WAIT_STATS_CHILDREN	43	213
2024-09-06 15:30:00.450	SQLN	CMEMTHREAD	4	5
2024-09-06 15:30:00.450	SQLN	BROKER_TO_FLUSH	150571	145
2024-09-06 15:30:00.450	SQLN	DIRTY_PAGE_POLL	299619	2739
2024-09-06 15:30:00.450	SQLN	LATCH_EX	1413	529
2024-09-06 15:30:00.450	SQLN	PAGELATCH_UP	8	154
2024-09-06 15:30:00.450	SQLN	WRITELOG	653	1245
2024-09-06 15:30:00.450	SQLN	LAZYWRITER_SLEEP	599523	594
2024-09-06 15:30:00.450	SQLN	SOS_SCHEDULER_YIELD	3683	47291
2024-09-06 15:30:00.450	SQLN	PAGELATCH_SH	423	388
2024-09-06 15:30:00.450	SQLN	CHECKPOINT_QUEUE	299674	49
2024-09-06 15:30:00.450	SQLN	HADR_FILESTREAM_IOMGR_IOCOMPLETION	299662	585
2024-09-06 15:30:00.450	SQLN	QDS_PERSIST_TASK_MAIN_LOOP_SLEEP	300055	5
2024-09-06 15:30:00.450	SQLN	ASYNC_NETWORK_IO	1022	826
2024-09-06 15:35:00.103	SQLN	SQLTRACE_INCREMENTAL_FLUSH_SLEEP	300919	75
2024-09-06 15:35:00.103	SQLN	SLEEP_BPOOL_FLUSH	305	195
2024-09-06 15:35:00.103	SQLN	BROKER_TASK_STOP	46631	8
2024-09-06 15:35:00.103	SQLN	XE_TIMER_EVENT	300036	107
2024-09-06 15:35:00.103	SQLN	IO_COMPLETION	916	6529
2024-09-06 15:35:00.103	SQLN	EXECSYNC	99472	55
2024-09-06 15:35:00.103	SQLN	LOGMGR_QUEUE	597983	18880
2024-09-06 15:35:00.103	SQLN	CXPACKET	285075	27124
2024-09-06 15:35:00.103	SQLN	CXCONSUMER	259947	35254
2024-09-06 15:35:00.103	SQLN	PAGELATCH_EX	9139	518296
2024-09-06 15:35:00.103	SQLN	CXROWSET_SYNC	10	154
2024-09-06 15:35:00.103	SQLN	SP_SERVER_DIAGNOSTICS_SLEEP	300004	1
2024-09-06 15:35:00.103	SQLN	SLEEP_TASK	160159	200892
2024-09-06 15:35:00.103	SQLN	REQUEST_FOR_DEADLOCK_SEARCH	300409	60
2024-09-06 15:35:00.103	SQLN	SESSION_WAIT_STATS_CHILDREN	415	656
2024-09-06 15:35:00.103	SQLN	LCK_M_S	141715	10
2024-09-06 15:35:00.103	SQLN	BROKER_TO_FLUSH	149548	146
2024-09-06 15:35:00.103	SQLN	DIRTY_PAGE_POLL	299667	2739
2024-09-06 15:35:00.103	SQLN	LATCH_EX	3304	3846
2024-09-06 15:35:00.103	SQLN	PAGELATCH_UP	5	30
2024-09-06 15:35:00.103	SQLN	WRITELOG	963	1644
2024-09-06 15:35:00.103	SQLN	LAZYWRITER_SLEEP	599273	1034
2024-09-06 15:35:00.103	SQLN	SOS_SCHEDULER_YIELD	3190	56966
2024-09-06 15:35:00.103	SQLN	PAGELATCH_SH	85	552
2024-09-06 15:35:00.103	SQLN	CHECKPOINT_QUEUE	298526	50
2024-09-06 15:35:00.103	SQLN	HADR_FILESTREAM_IOMGR_IOCOMPLETION	299475	585
2024-09-06 15:35:00.103	SQLN	ASYNC_NETWORK_IO	821	743
2024-09-06 15:40:00.600	SQLN	XE_TIMER_EVENT	300041	108
2024-09-06 15:40:00.600	SQLN	IO_COMPLETION	305	822
2024-09-06 15:40:00.600	SQLN	LOGMGR_QUEUE	600737	7399
2024-09-06 15:40:00.600	SQLN	CXPACKET	10572	3183
2024-09-06 15:40:00.600	SQLN	CXCONSUMER	4264	3289
2024-09-06 15:40:00.600	SQLN	PAGELATCH_EX	6537	71
2024-09-06 15:40:00.600	SQLN	SP_SERVER_DIAGNOSTICS_SLEEP	300006	1
2024-09-06 15:40:00.600	SQLN	SLEEP_TASK	150026	14864
2024-09-06 15:40:00.600	SQLN	REQUEST_FOR_DEADLOCK_SEARCH	300382	60
2024-09-06 15:40:00.600	SQLN	SESSION_WAIT_STATS_CHILDREN	28	165
2024-09-06 15:40:00.600	SQLN	BROKER_TO_FLUSH	150566	145
2024-09-06 15:40:00.600	SQLN	DIRTY_PAGE_POLL	300436	2747
2024-09-06 15:40:00.600	SQLN	LATCH_EX	16	165
2024-09-06 15:40:00.600	SQLN	WRITELOG	599	1307
2024-09-06 15:40:00.600	SQLN	LAZYWRITER_SLEEP	601521	596
2024-09-06 15:40:00.600	SQLN	SOS_SCHEDULER_YIELD	234	36960
2024-09-06 15:40:00.600	SQLN	PAGELATCH_SH	64	394
2024-09-06 15:40:00.600	SQLN	CHECKPOINT_QUEUE	300496	41
2024-09-06 15:40:00.600	SQLN	HADR_FILESTREAM_IOMGR_IOCOMPLETION	300542	587
2024-09-06 15:40:00.600	SQLN	QDS_PERSIST_TASK_MAIN_LOOP_SLEEP	300044	5
2024-09-06 15:40:00.600	SQLN	ASYNC_NETWORK_IO	424	519
2024-09-06 15:45:00.077	SQLN	XE_TIMER_EVENT	300026	107
2024-09-06 15:45:00.077	SQLN	IO_COMPLETION	35	276
2024-09-06 15:45:00.077	SQLN	LOGMGR_QUEUE	598635	7963
2024-09-06 15:45:00.077	SQLN	CXPACKET	22743	5032
2024-09-06 15:45:00.077	SQLN	CXCONSUMER	6606	5228
2024-09-06 15:45:00.077	SQLN	PAGELATCH_EX	2049	163
2024-09-06 15:45:00.077	SQLN	CXROWSET_SYNC	5	73
2024-09-06 15:45:00.077	SQLN	SP_SERVER_DIAGNOSTICS_SLEEP	300013	1
2024-09-06 15:45:00.077	SQLN	SLEEP_TASK	150719	14956
2024-09-06 15:45:00.077	SQLN	REQUEST_FOR_DEADLOCK_SEARCH	300431	60
2024-09-06 15:45:00.077	SQLN	SESSION_WAIT_STATS_CHILDREN	29	178
2024-09-06 15:45:00.077	SQLN	CMEMTHREAD	2	13
2024-09-06 15:45:00.077	SQLN	BROKER_TO_FLUSH	149554	145
2024-09-06 15:45:00.077	SQLN	DIRTY_PAGE_POLL	299471	2738
2024-09-06 15:45:00.077	SQLN	LATCH_EX	83	260
2024-09-06 15:45:00.077	SQLN	WRITELOG	764	1758
2024-09-06 15:45:00.077	SQLN	LAZYWRITER_SLEEP	597527	592
2024-09-06 15:45:00.077	SQLN	SOS_SCHEDULER_YIELD	481	39414
2024-09-06 15:45:00.077	SQLN	PAGELATCH_SH	60	420
2024-09-06 15:45:00.077	SQLN	CHECKPOINT_QUEUE	299469	45
2024-09-06 15:45:00.077	SQLN	HADR_FILESTREAM_IOMGR_IOCOMPLETION	299731	585
2024-09-06 15:45:00.077	SQLN	ASYNC_NETWORK_IO	563	599
2024-09-06 15:50:00.760	SQLN	SQLTRACE_INCREMENTAL_FLUSH_SLEEP	300967	75
2024-09-06 15:50:00.760	SQLN	XE_TIMER_EVENT	300067	108
2024-09-06 15:50:00.760	SQLN	IO_COMPLETION	34	260
2024-09-06 15:50:00.760	SQLN	LOGMGR_QUEUE	601112	7329
2024-09-06 15:50:00.760	SQLN	CXPACKET	10753	3190
2024-09-06 15:50:00.760	SQLN	CXCONSUMER	4278	3380
2024-09-06 15:50:00.760	SQLN	PAGELATCH_EX	3119	77
2024-09-06 15:50:00.760	SQLN	CXROWSET_SYNC	3	56
2024-09-06 15:50:00.760	SQLN	SP_SERVER_DIAGNOSTICS_SLEEP	299999	574
2024-09-06 15:50:00.760	SQLN	SLEEP_TASK	151462	16840
2024-09-06 15:50:00.760	SQLN	REQUEST_FOR_DEADLOCK_SEARCH	300391	60
2024-09-06 15:50:00.760	SQLN	SESSION_WAIT_STATS_CHILDREN	47	170
2024-09-06 15:50:00.760	SQLN	DIRTY_PAGE_POLL	300665	2749
2024-09-06 15:50:00.760	SQLN	LATCH_EX	65	193
2024-09-06 15:50:00.760	SQLN	WRITELOG	1113	1297
2024-09-06 15:50:00.760	SQLN	LAZYWRITER_SLEEP	601543	596
2024-09-06 15:50:00.760	SQLN	SOS_SCHEDULER_YIELD	678	37126
2024-09-06 15:50:00.760	SQLN	PAGELATCH_SH	6	392
2024-09-06 15:50:00.760	SQLN	CHECKPOINT_QUEUE	300681	47
2024-09-06 15:50:00.760	SQLN	HADR_FILESTREAM_IOMGR_IOCOMPLETION	300615	587
2024-09-06 15:50:00.760	SQLN	ASYNC_NETWORK_IO	470	596
2024-09-06 15:55:00.237	SQLN	XE_TIMER_EVENT	300051	107
2024-09-06 15:55:00.237	SQLN	EXECSYNC	1	22
2024-09-06 15:55:00.237	SQLN	LOGMGR_QUEUE	598655	7868
2024-09-06 15:55:00.237	SQLN	CXPACKET	17455	5999
2024-09-06 15:55:00.237	SQLN	CXCONSUMER	7190	5787
2024-09-06 15:55:00.237	SQLN	PAGELATCH_EX	6486	391
2024-09-06 15:55:00.237	SQLN	SP_SERVER_DIAGNOSTICS_SLEEP	300004	1
2024-09-06 15:55:00.237	SQLN	SLEEP_TASK	149577	15086
2024-09-06 15:55:00.237	SQLN	REQUEST_FOR_DEADLOCK_SEARCH	300407	60
2024-09-06 15:55:00.237	SQLN	SESSION_WAIT_STATS_CHILDREN	60	219
2024-09-06 15:55:00.237	SQLN	LCK_M_X	4	3
2024-09-06 15:55:00.237	SQLN	BROKER_TO_FLUSH	149535	145
2024-09-06 15:55:00.237	SQLN	DIRTY_PAGE_POLL	299462	2738
2024-09-06 15:55:00.237	SQLN	LATCH_EX	152	423
2024-09-06 15:55:00.237	SQLN	WRITELOG	731	1719
2024-09-06 15:55:00.237	SQLN	LAZYWRITER_SLEEP	599486	594
2024-09-06 15:55:00.237	SQLN	SOS_SCHEDULER_YIELD	201	35666
2024-09-06 15:55:00.237	SQLN	PAGELATCH_SH	2045	427
2024-09-06 15:55:00.237	SQLN	CHECKPOINT_QUEUE	299470	45
2024-09-06 15:55:00.237	SQLN	HADR_FILESTREAM_IOMGR_IOCOMPLETION	299240	584
2024-09-06 15:55:00.237	SQLN	ASYNC_NETWORK_IO	1012	380
2024-09-06 16:00:00.867	SQLN	XE_TIMER_EVENT	300043	108
2024-09-06 16:00:00.867	SQLN	IO_COMPLETION	3	177
2024-09-06 16:00:00.867	SQLN	PAGEIOLATCH_SH	31	36
2024-09-06 16:00:00.867	SQLN	LOGMGR_QUEUE	600979	7532
2024-09-06 16:00:00.867	SQLN	CXPACKET	21568	5953
2024-09-06 16:00:00.867	SQLN	CXCONSUMER	10004	6991
2024-09-06 16:00:00.867	SQLN	PAGELATCH_EX	3956	1529
2024-09-06 16:00:00.867	SQLN	CXROWSET_SYNC	3	49
2024-09-06 16:00:00.867	SQLN	SP_SERVER_DIAGNOSTICS_SLEEP	300008	1
2024-09-06 16:00:00.867	SQLN	SLEEP_TASK	150593	15517
2024-09-06 16:00:00.867	SQLN	REQUEST_FOR_DEADLOCK_SEARCH	300368	60
2024-09-06 16:00:00.867	SQLN	SESSION_WAIT_STATS_CHILDREN	89	243
2024-09-06 16:00:00.867	SQLN	CMEMTHREAD	4	9
2024-09-06 16:00:00.867	SQLN	BROKER_TO_FLUSH	150565	146
2024-09-06 16:00:00.867	SQLN	DIRTY_PAGE_POLL	300659	2749
2024-09-06 16:00:00.867	SQLN	LATCH_EX	283	938
2024-09-06 16:00:00.867	SQLN	WRITELOG	620	1355
2024-09-06 16:00:00.867	SQLN	LAZYWRITER_SLEEP	601593	596
2024-09-06 16:00:00.867	SQLN	SOS_SCHEDULER_YIELD	902	35795
2024-09-06 16:00:00.867	SQLN	PAGELATCH_SH	24	465
2024-09-06 16:00:00.867	SQLN	CHECKPOINT_QUEUE	300548	44
2024-09-06 16:00:00.867	SQLN	HADR_FILESTREAM_IOMGR_IOCOMPLETION	300701	587
2024-09-06 16:00:00.867	SQLN	ASYNC_NETWORK_IO	556	449
2024-09-06 16:05:00.273	SQLN	SQLTRACE_INCREMENTAL_FLUSH_SLEEP	296968	74
2024-09-06 16:05:00.273	SQLN	SLEEP_BPOOL_FLUSH	1508	221
2024-09-06 16:05:00.273	SQLN	BROKER_TASK_STOP	305857	63
2024-09-06 16:05:00.273	SQLN	XE_TIMER_EVENT	300005	107
2024-09-06 16:05:00.273	SQLN	IO_COMPLETION	793	1522
2024-09-06 16:05:00.273	SQLN	EXECSYNC	102489	114
2024-09-06 16:05:00.273	SQLN	LOGMGR_QUEUE	597280	20441
2024-09-06 16:05:00.273	SQLN	CXPACKET	204765	348023
2024-09-06 16:05:00.273	SQLN	CXCONSUMER	220293	94879
2024-09-06 16:05:00.273	SQLN	PAGELATCH_EX	11397	517700
2024-09-06 16:05:00.273	SQLN	CXROWSET_SYNC	10	198
2024-09-06 16:05:00.273	SQLN	SP_SERVER_DIAGNOSTICS_SLEEP	300013	1
2024-09-06 16:05:00.273	SQLN	SLEEP_TASK	154272	25635
2024-09-06 16:05:00.273	SQLN	REQUEST_FOR_DEADLOCK_SEARCH	295413	59
2024-09-06 16:05:00.273	SQLN	SESSION_WAIT_STATS_CHILDREN	499	1112
2024-09-06 16:05:00.273	SQLN	LCK_M_U	1	3
2024-09-06 16:05:00.273	SQLN	LCK_M_S	121422	33
2024-09-06 16:05:00.273	SQLN	CMEMTHREAD	5	42
2024-09-06 16:05:00.273	SQLN	BROKER_TO_FLUSH	148431	145
2024-09-06 16:05:00.273	SQLN	DIRTY_PAGE_POLL	299371	2737
2024-09-06 16:05:00.273	SQLN	LATCH_EX	1626	5054
2024-09-06 16:05:00.273	SQLN	PAGELATCH_UP	30	135
2024-09-06 16:05:00.273	SQLN	BROKER_RECEIVE_WAITFOR	60009	2
2024-09-06 16:05:00.273	SQLN	WRITELOG	986	2219
2024-09-06 16:05:00.273	SQLN	LAZYWRITER_SLEEP	597237	1175
2024-09-06 16:05:00.273	SQLN	SOS_SCHEDULER_YIELD	5744	73675
2024-09-06 16:05:00.273	SQLN	PAGELATCH_SH	2916	743
2024-09-06 16:05:00.273	SQLN	CHECKPOINT_QUEUE	296922	53
2024-09-06 16:05:00.273	SQLN	HADR_FILESTREAM_IOMGR_IOCOMPLETION	299382	585
2024-09-06 16:05:00.273	SQLN	ASYNC_NETWORK_IO	708	640
2024-09-06 16:10:00.783	SQLN	SQLTRACE_FILE_BUFFER	980	8
2024-09-06 16:10:00.783	SQLN	BROKER_TASK_STOP	300765	60
2024-09-06 16:10:00.783	SQLN	XE_TIMER_EVENT	300023	108
2024-09-06 16:10:00.783	SQLN	IO_COMPLETION	134	470
2024-09-06 16:10:00.783	SQLN	EXECSYNC	8	15
2024-09-06 16:10:00.783	SQLN	LOGMGR_QUEUE	600625	9395
2024-09-06 16:10:00.783	SQLN	CXPACKET	37557	161671
2024-09-06 16:10:00.783	SQLN	CXCONSUMER	53581	36976
2024-09-06 16:10:00.783	SQLN	PAGELATCH_EX	19185	1022
2024-09-06 16:10:00.783	SQLN	CXROWSET_SYNC	4	87
2024-09-06 16:10:00.783	SQLN	SP_SERVER_DIAGNOSTICS_SLEEP	300008	1
2024-09-06 16:10:00.783	SQLN	SLEEP_TASK	151911	16602
2024-09-06 16:10:00.783	SQLN	REQUEST_FOR_DEADLOCK_SEARCH	300402	60
2024-09-06 16:10:00.783	SQLN	SESSION_WAIT_STATS_CHILDREN	209	455
2024-09-06 16:10:00.783	SQLN	LCK_M_S	19	6
2024-09-06 16:10:00.783	SQLN	BROKER_TO_FLUSH	150545	145
